id,rle_mask
5de263d7ea,60 42 162 41 263 41 365 40 466 40 568 39 669 39 771 38 872 38 974 37 1076 36 1177 36 1279 35 1381 34 1482 34 1583 34 1685 33 1787 32 1888 32 1990 31 2091 31 2193 30 2294 30 2396 29 2497 29 2599 28 2700 28 2802 27 2904 26 3005 26 3107 25 3209 24 3310 24 3412 23 3513 23 3615 22 3717 21 3818 21 3920 20 4022 19 4124 18 4225 18 4327 17 4429 16 4531 15 4633 14 4735 13 4837 12 4939 11 5041 10 5143 9 5245 8 5347 7 5449 6 5550 6 5652 5 5753 5 5855 4 5955 5 6056 5 6157 5 6257 6 6357 7 6456 9 6555 11 6655 12 6755 13 6855 14 6956 14 7057 14 7157 15 7258 15 7359 15 7460 15 7561 15 7662 15 7762 16 7863 16 7964 16 8065 16 8167 15 8268 15 8369 15 8470 15 8571 15 8672 15 8774 14 8875 14 8976 14 9077 14 9178 14 9279 14 9380 14 9482 13 9583 13 9684 13 9786 12 9887 12 9988 12 10090 11 10191 11
b5b762cc9e,
545ff25feb,1668 9 1717 1 1757 35 1811 8 1854 66 1951 70 2048 74 2146 77 2243 81 2341 84 2439 87 2538 89 2637 91 2736 93 2836 94 2936 95 3036 96 3137 96 3237 97 3338 97 3438 98 3539 98 3641 97 3743 96 3844 96 3946 95 4048 94 4150 93 4252 92 4355 90 4457 89 4560 87 4662 86 4764 85 4866 84 4968 83 5070 82 5171 82 5273 81 5374 81 5475 81 5576 81 5677 81 5777 82 5878 82 5979 82 6080 82 6180 83 6281 83 6382 83 6483 83 6585 82 6686 82 6787 82 6889 81 6991 80 7092 80 7194 79 7295 79 7397 78 7498 78 7599 78 7700 78 7801 78 7902 78 8003 78 8104 78 8205 78 8306 78 8407 78 8508 78 8609 78 8709 79 8810 79 8911 79 9012 79 9112 80 9213 80 9314 80 9415 80 9515 81 9616 81 9717 81 9817 82 9918 82 10019 82 10120 82
de6e6ed26a,
ea68c33a0e,38 64 140 63 241 63 343 62 445 61 547 60 649 59 750 59 852 58 954 57 1056 56 1157 56 1259 55 1360 55 1462 54 1563 54 1665 53 1766 53 1868 52 1969 52 2070 52 2170 53 2271 53 2371 54 2471 55 2571 56 2671 57 2771 58 2871 59 2970 61 3070 62 3170 63 3269 65 3369 66 3470 66 3570 67 3672 66 3773 66 3875 65 3977 64 4080 62 4182 61 4285 59 4388 57 4490 56 4593 54 4696 52 4799 50 4902 48 5005 46 5109 43 5213 40 5318 36 5424 31 5530 26 5636 21 5742 16 5848 11 5953 7 6058 3
e8bda05582,
88177cb642,
b9711af26a,1 4643 4647 96 4748 95 4849 93 4950 92 5051 91 5152 90 5253 90 5354 89 5455 89 5556 88 5657 88 5758 88 5859 88 5960 87 6061 87 6162 87 6263 87 6364 87 6465 87 6566 87 6667 87 6768 86 6869 86 6970 86 7071 86 7172 86 7273 86 7374 86 7475 86 7576 86 7677 86 7778 85 7879 85 7980 85 8081 85 8182 84 8283 84 8384 83 8485 82 8586 81 8687 80 8788 79 8889 78 8990 77 9091 77 9192 76 9293 75 9394 75 9495 75 9596 74 9697 74 9798 73 9899 72 10000 73 10101 72
39aeeceb53,7477 1 7576 11 7677 15 7778 16 7879 18 7980 19 8081 20 8182 21 8283 22 8384 23 8485 24 8586 24 8687 25 8788 26 8889 27 8990 28 9091 29 9192 30 9293 31 9394 31 9495 32 9596 32 9697 32 9798 31 9899 30 10000 29 10101 29
ac1aefb611,2020 1 2117 5 2215 8 2311 13 2405 20 2501 25 2597 30 2694 34 2791 38 2888 42 2985 46 3083 49 3180 53 3277 57 3375 60 3471 65 3568 69 3665 73 3763 76 3861 79 3960 81 4059 83 4158 85 4257 87 4356 89 4454 92 4553 94 4651 2218 6874 96 6985 86 7092 80 7198 75 7304 70 7409 66 7514 62 7617 60 7721 57 7824 55 7928 52 8031 50 8134 48 8239 44 8344 40 8451 34 8560 26 8669 18 8777 11 8884 5 8989 1
ee9df7a0d7,1 6060 6062 100 6165 98 6267 97 6369 96 6471 95 6573 94 6674 94 6776 93 6878 92 6979 92 7081 91 7182 91 7284 90 7385 90 7487 89 7588 89 7689 89 7790 89 7892 88 7993 88 8094 88 8195 88 8296 88 8397 88 8498 88 8599 88 8700 88 8801 88 8902 88 9003 88 9104 88 9206 87 9307 87 9408 87 9510 86 9611 86 9712 86 9814 85 9915 85 10016 85 10118 84
667de59b1a,
9c53811ac1,2 19 39 10 102 21 142 7 203 21 243 7 304 29 342 11 405 50 506 51 607 51 708 52 809 52 910 52 1011 52 1112 52 1213 52 1314 52 1415 52 1516 52 1617 52 1718 51 1819 51 1920 51 2021 52 2122 52 2223 52 2324 52 2425 53 2526 53 2627 54 2728 57 2829 59 2930 61 3031 61 3101 2 3132 59 3200 6 3233 62 3300 7 3334 62 3400 8 3435 75 3536 75 3637 75 3738 74 3840 55 3900 12 3941 31 3979 6 3986 7 4004 8 4042 29 4084 2 4107 3 4142 21 4165 2 4244 16 4345 6 4357 2 4447 3 4548 3 4651 1
79b5c88862,
afca9aebdb,27 75 127 76 228 76 329 76 429 77 529 78 630 78 730 79 831 79 931 80 1032 80 1132 81 1234 80 1335 80 1437 79 1539 78 1641 77 1743 76 1845 75 1947 74 2048 74 2150 73 2251 73 2352 73 2453 73 2554 73 2655 73 2755 74 2856 74 2956 75 3056 76 3157 76 3257 77 3357 78 3458 78 3558 79 3659 79 3759 80 3860 80 3961 80 4061 81 4161 82 4262 82 4363 82 4463 83 4564 83 4664 84 4765 84 4866 84 4967 84 5067 85 5168 85 5268 86 5369 86 5470 86 5570 87 5671 87 5771 88 5872 88 5972 89 6073 89 6173 90 6274 90 6375 90 6476 90 6577 90 6677 91 6778 91 6879 91 6980 91 7080 92 7181 92 7282 92 7383 92 7484 92 7584 93 7685 93 7786 93 7886 94 7987 94 8088 94 8189 94 8290 94 8391 94 8491 95 8592 95 8692 96 8793 96 8894 96 8994 97 9094 98 9194 99 9294 908
5a48d9f7c9,
b95c797bb5,1 2020 2023 99 2124 99 2226 98 2327 98 2428 98 2530 97 2631 97 2733 96 2834 96 2935 96 3037 95 3138 95 3240 94 3341 94 3443 93 3545 92 3646 92 3748 91 3850 90 3951 90 4053 89 4155 88 4256 88 4357 88 4459 87 4561 86 4662 86 4763 86 4865 85 4967 84 5068 84 5170 83 5272 82 5374 81 5475 81 5577 80 5679 79 5780 79 5882 78 5983 78 6085 77 6186 77 6288 76 6389 76 6491 75 6592 75 6694 74 6796 73 6898 72 7000 71 7102 70 7205 68 7308 66 7413 62 7518 58 7623 54 7726 52 7828 51 7929 51 8031 50 8132 50 8232 51 8332 52 8432 53 8532 54 8631 56 8730 58 8829 60 8928 62 9027 64 9126 66 9226 67 9325 69 9424 71 9524 72 9623 74 9722 76 9822 77 9922 78 10022 79 10123 79
90b82efe82,
494ce6d61d,1 4443 4445 99 4546 98 4647 97 4748 95 4849 94 4950 93 5051 92 5152 91 5253 89 5354 88 5455 87 5556 86 5657 84 5758 82 5859 80 5960 78 6061 76 6162 74 6263 71 6364 69 6465 66 6566 62 6667 58 6768 52 6869 45 6970 40 7071 37 7172 34 7273 32 7374 30 7475 29 7576 28 7677 27 7778 25 7879 24 7980 23 8083 17 8186 12 8291 3
0443387784,
51b91303cc,4400 24 4492 54 4587 60 4685 63 4783 66 4882 68 4980 71 5078 74 5177 76 5276 78 5375 80 5471 85 5560 4642
8f17217adc,
d3124d74bd,1 19 102 19 203 19 304 19 405 19 506 19 607 19 708 19 809 19 910 19 1011 19 1112 19 1213 19 1314 18 1415 18 1516 18 1617 18 1718 17 1819 17 1920 17 2021 16 2122 16 2223 16 2324 15 2425 15 2526 15 2627 14 2728 13 2829 13 2930 12 3031 11 3132 10 3233 9 3334 8 3435 7 3536 7 3637 6 3738 5 3839 4 3940 4 4041 3
1cac4d17ac,1 1313 1315 100 1418 98 1521 96 1624 94 1727 92 1830 90 1933 88 2036 86 2138 85 2241 83 2343 82 2445 81 2547 80 2648 80 2750 79 2851 79 2952 79 3053 79 3154 79 3255 79 3356 79 3457 79 3558 79 3658 80 3759 80 3860 80 3961 80 4062 80 4163 80 4263 81 4363 82 4464 82 4564 83 4664 84 4764 85 4864 86 4963 88 5063 89 5162 91 5261 93 5360 95 5460 96 5559 1613 7173 100 7276 98 7377 98 7479 97 7581 96 7682 96 7783 96 7885 95 7986 95 8087 95 8188 95 8289 95 8390 95 8491 95 8591 96 8692 96 8793 96 8894 96 8995 96 9096 96 9197 96 9298 96 9398 97 9499 97 9600 97 9701 97 9802 97 9902 98 10003 98 10104 98
bb319c8fcd,
a0e0452f1c,
837d92f194,
afb4b98b8f,1 42 102 43 203 43 304 43 405 43 506 43 607 43 708 43 809 43 910 43 1011 44 1112 44 1213 44 1314 44 1415 44 1516 44 1617 44 1718 44 1819 44 1920 45 2021 45 2122 45 2223 45 2324 46 2425 46 2526 47 2627 47 2728 47 2829 48 2930 48 3031 49 3132 49 3233 50 3334 50 3435 50 3536 50 3637 51 3738 51 3839 51 3940 50 4041 50 4142 50 4243 49 4344 49 4445 48 4546 47 4647 45 4748 44 4849 42 4950 40 5051 37 5152 35 5253 33 5354 31 5455 29 5556 28 5657 26 5758 25 5859 24 5960 23 6061 22 6162 21 6263 21 6364 20 6465 19 6566 19 6667 18 6768 17 6869 17 6970 16 7071 16 7172 15 7273 15 7374 14 7475 14 7576 14 7677 14 7778 14 7879 14 7980 14 8081 14 8182 14 8283 14 8384 14 8485 14 8586 14 8687 14 8788 14 8889 14 8990 13 9091 13 9192 13 9293 13 9394 12 9495 12 9596 11 9697 11 9798 10 9899 10 10000 10 10101 9
1f8d2fb264,1 7066 7071 94 7172 91 7273 89 7374 86 7475 84 7576 81 7677 79 7778 77 7879 75 7980 72 8081 70 8182 68 8283 65 8384 63 8485 61 8586 59 8687 56 8788 54 8889 51 8990 48 9091 45 9192 42 9293 39 9394 36 9495 32 9596 30 9697 28 9798 26 9899 25 10000 24 10101 24
6c2e63198d,
0c4a4fe6ec,
337d9a4379,69 33 170 33 270 34 370 35 469 37 567 40 664 44 761 48 857 53 943 68 1031 81 1124 3213 4344 87 4445 81 4546 76 4647 69 4748 60 4849 30 4888 6 4950 16 5051 8
5113517acf,30 72 131 72 231 73 331 74 431 75 531 76 631 77 731 78 830 80 929 82 1029 83 1128 85 1228 86 1327 88 1426 90 1526 91 1625 93 1725 94 1824 96 1924 97 2022 8180
e612ab0326,2 60 103 60 204 59 305 57 407 55 510 51 614 47 719 42 822 39 925 36 1027 34 1129 32 1232 30 1334 29 1436 27 1538 26 1640 25 1741 25 1844 23 1946 21 2048 20 2151 17 2254 14 2358 10
8ac72dfeba,
2984673259,
6926d43d4a,2627 5 2728 11 2829 16 2930 22 3031 26 3132 30 3233 34 3334 38 3435 42 3536 46 3637 50 3738 54 3839 57 3940 60 4041 63 4142 66 4243 70 4344 82 4442 5760
781c32484c,
dc4f08cf84,1 10201
3ea3db144d,83 19 184 19 286 18 388 17 490 16 593 14 695 13 797 12 899 11 1001 10 1103 9 1205 8 1307 7 1409 6 1511 5 1612 5 1714 4 1816 3 1918 2
aa10246dda,
fdee9fcb31,1 6361 6364 97 6465 95 6566 94 6667 93 6768 91 6869 89 6970 87 7071 85 7172 82 7273 79 7374 77 7475 75 7576 73 7677 72 7778 71 7879 70 7980 69 8081 68 8182 67 8283 66 8384 66 8485 65 8586 64 8687 62 8788 61 8889 58 8990 56 9091 53 9192 51 9293 49 9394 47 9495 45 9596 43 9697 41 9798 39 9899 38 10000 37 10101 37
e4a2ebc155,1 4240 4243 93 4344 89 4445 84 4546 79 4647 75 4748 70 4849 63 4950 54 5059 2
e5cd6bc55c,1 1515 1519 98 1623 95 1726 93 1829 91 1932 89 2036 86 2139 84 2242 82 2345 80 2448 78 2551 76 2655 73 2758 71 2861 69 2965 66 3068 64 3171 62 3274 60 3377 58 3479 57 3582 55 3684 54 3787 52 3889 51 3991 50 4094 48 4196 47 4298 46 4401 44 4503 43 4606 41 4708 40 4811 38 4914 36 5017 34 5120 32 5223 30 5326 28 5429 26 5532 24 5635 22 5738 20 5841 18 5943 17 6046 15 6148 14 6251 12 6352 12 6455 10 6556 10 6658 9 6760 8 6862 7 6964 6 7065 6 7167 5 7268 5 7370 4 7471 4 7573 3 7674 3 7776 2 7877 2 7979 1
c20fd75377,
c20578d4b6,
a74573e55c,
1ce1580804,
a36673b867,
4c8bc90762,
98d2f64d03,3334 4 3435 5 3536 7 3637 8 3738 10 3839 12 3940 13 4041 15 4142 16 4243 17 4344 18 4445 19 4546 19 4647 20 4748 20 4849 21 4950 21 5051 22 5152 22 5253 23 5354 23 5455 24 5556 24 5657 25 5758 26 5859 26 5960 27 6061 28 6162 28 6263 29 6364 30 6465 31 6566 31 6667 32 6768 33 6869 34 6970 34 7071 35 7172 36 7273 36 7374 36 7475 37 7576 37 7677 38 7778 38 7879 38 7980 38 8081 39 8182 39 8283 39 8384 39 8485 39 8586 39 8687 39 8788 39 8889 39 8990 40 9091 40 9192 40 9293 40 9394 40 9495 40 9596 40 9697 40 9798 41 9899 41 10000 41 10101 41
3ed46948ce,
75311de238,90 12 191 12 292 12 395 10 497 9 600 7 703 5 808 1
6db8231d14,
885bc954e8,
61c2d72207,1 8181 8183 100 8287 97 8389 96 8492 94 8594 93 8696 92 8798 91 8900 90 9002 89 9104 88 9205 88 9307 87 9409 86 9510 86 9611 86 9713 85 9814 85 9915 85 10016 85 10118 84
5a160497a2,4 2 34 31 104 4 137 28 241 17 306 1 308 1 310 1 312 1 345 10 409 5 510 3 514 1 611 2
42e3dc40ba,
b31e7d63e4,38 64 139 64 240 64 341 64 442 64 543 64 644 64 745 64 846 64 947 64 1049 63 1150 63 1251 63 1353 62 1455 61 1557 60 1659 59 1761 58 1864 56 1966 55 2069 53 2171 52 2273 51 2375 50 2478 48 2580 47 2682 46 2784 45 2886 44 2988 43 3090 42 3192 41 3294 40 3397 38 3498 38 3600 37 3702 36 3804 35 3906 34 4007 34 4108 34 4210 33 4312 32 4413 32 4515 31 4617 30 4718 30 4820 29 4922 28 5024 27 5126 26 5228 25 5330 24 5432 23 5534 22 5637 20 5739 19 5841 18 5943 17 6046 15 6148 14 6251 12 6353 11 6455 10 6557 9 6659 8 6762 6 6863 6 6965 5 7067 4 7170 2
419ef90290,1 2424 2427 99 2529 98 2631 97 2733 96 2835 95 2936 95 3038 94 3139 94 3240 94 3342 93 3443 93 3544 93 3646 92 3747 92 3848 92 3950 91 4051 91 4153 90 4254 90 4356 89 4457 89 4559 88 4660 88 4761 88 4863 87 4964 87 5065 87 5167 86 5268 86 5369 86 5470 86 5572 85 5673 85 5775 84 5876 84 5977 84 6078 84 6180 83 6281 83 6383 82 6484 82 6586 81 6688 80 6789 80 6891 79 6993 78 7094 78 7196 77 7297 77 7399 76 7500 76 7601 76 7702 76 7803 76 7904 76 8005 76 8106 76 8207 76 8308 76 8409 76 8510 76 8611 76 8712 76 8813 76 8914 76 9015 76 9116 76 9217 76 9318 76 9419 76 9520 76 9621 76 9722 76 9823 76 9924 76 10025 76 10126 76
0c348fdf9d,3956 4 4051 31 4112 16 4150 39 4191 44 4238 1 4247 97 4346 5856
6945362fd4,
3bb5a46a23,
54964f9bb6,26 76 128 75 230 74 332 73 434 72 537 70 639 69 742 67 844 66 947 64 1049 63 1152 61 1255 59 1357 58 1460 56 1563 54 1665 53 1768 51 1871 49 1973 48 2076 46 2179 44 2282 42 2386 39 2489 37 2592 35 2696 32 2799 30 2902 28 3006 25 3109 23 3212 21 3315 19 3418 17 3521 15 3624 13 3727 11 3830 9 3933 7 4035 6 4138 4 4241 2
aa622a23c5,404 1 504 2 605 2 705 3 805 4 906 4 1006 5 1106 6 1207 6 1307 7 1407 8 1507 9 1607 10 1706 12 1806 13 1906 14 2006 15 2106 16 2206 17 2306 18 2407 18 2507 19 2607 20 2708 20 2808 21 2908 22 3008 23 3108 24 3208 25 3308 26 3408 27 3508 28 3608 29 3708 30 3808 31 3908 32 4008 33 4108 34 4208 35 4308 36 4408 37 4508 38 4608 39 4708 40 4808 41 4908 42 5008 43 5108 44 5208 45 5307 47 5407 48 5507 49 5607 50 5707 51 5807 52 5907 53 6007 54 6107 55 6207 56 6308 56 6408 57 6509 57 6610 57 6711 57 6811 56 6868 1 6912 46 6963 3 6967 1 6969 1 7013 40 7115 36 7216 33 7317 29 7418 26 7520 22 7621 20 7722 18 7823 17 7924 16 8025 15 8126 14 8227 14 8328 13 8429 13 8530 13 8631 12 8732 12 8833 12 8934 12 9035 12 9136 11 9237 11 9339 10 9440 10 9542 8 9643 7 9746 4
2c17660e01,10 92 110 93 211 93 311 94 412 94 512 95 612 96 712 97 812 98 912 1412 2326 99 2429 97 2531 96 2633 95 2735 94 2836 94 2937 94 3039 93 3141 92 3242 92 3343 92 3444 92 3545 92 3646 92 3747 92 3848 92 3949 92 4050 92 4151 92 4251 93 4352 93 4453 93 4553 94 4654 94 4755 94 4856 94 4957 94 5057 95 5158 95 5259 95 5360 95 5461 95 5563 94 5664 94 5766 93 5868 92 5969 92 6071 91 6173 90 6274 90 6376 89 6477 89 6579 88 6680 88 6781 88 6882 88 6983 88 7083 89 7184 89 7285 89 7386 89 7487 89 7588 89 7690 88 7791 88 7892 88 7994 87 8095 87 8197 86 8298 86 8400 85 8501 85 8602 85 8703 85 8803 86 8904 86 9005 86 9105 87 9206 87 9306 88 9407 88 9507 89 9608 89 9708 90 9809 90 9910 90 10011 90 10112 90
11d6b46aa7,
f15f1f9c2d,1 8 102 9 203 9 304 9 405 10 506 11 607 11 708 12 809 12 910 13 1011 13 1112 14 1213 15 1314 15 1415 16 1516 16 1617 17 1718 17 1819 18 1920 19 2021 20 2122 20 2223 21 2324 22 2425 24 2526 26 2627 28 2728 33 2829 44 2930 50 3031 53 3132 54 3233 56 3334 58 3435 59 3536 61 3637 63 3738 66 3839 68 3940 70 4041 72 4142 74 4243 76 4344 77 4445 79 4546 82 4647 84 4748 87 4849 91 4950 97 5051 5151
6dc54e0021,
84db0ddb55,
e15d1d1c7d,
5001f015a4,
56b581d1ca,
e4a1869906,
b807539a5f,
8b80908f1e,7574 2 7673 4 7771 7 7869 10 7962 18 8055 26 8146 36 8242 41 8338 46 8436 49 8534 52 8632 55 8730 58 8827 62 8925 65 9023 68 9121 71 9219 74 9316 78 9415 80 9512 84 9609 88 9704 94 9801 401
810e964fb7,
a54bf46d21,3839 2 3940 9 4041 15 4142 21 4243 26 4344 31 4445 36 4546 39 4647 42 4748 46 4849 50 4950 53 5051 55 5152 57 5253 59 5354 60 5455 62 5556 63 5657 65 5758 66 5859 67 5960 69 6061 70 6162 71 6263 73 6364 74 6465 76 6566 78 6667 80 6768 83 6869 87 6970 91 7071 95 7172 3030
c34d5dfb1d,5758 3 5859 5 5960 7 6061 10 6162 13 6263 16 6364 19 6465 23 6566 26 6667 30 6768 35 6869 41 6970 50 7071 74 7172 3030
e66b084eba,
6f7396cb07,1 56 102 56 203 56 304 56 405 56 506 56 607 57 708 57 809 57 910 58 1011 58 1112 58 1213 58 1314 58 1415 58 1516 58 1617 58 1718 57 1819 57 1920 56 2021 56 2122 56 2223 55 2324 55 2425 55 2526 54 2627 54 2728 53 2829 53 2930 53 3031 52 3132 52 3233 52 3334 52 3435 52 3536 52 3637 53 3738 53 3839 53 3940 54 4041 54 4142 55 4243 55 4344 56 4445 57 4546 58 4647 59 4748 60 4849 61 4950 62 5051 63 5152 65 5253 66 5354 67 5455 69 5556 70 5657 71 5758 72 5859 73 5960 75 6061 75 6162 76 6263 77 6364 78 6465 78 6566 79 6667 80 6768 80 6869 81 6970 82 7071 83 7172 83 7273 84 7374 85 7475 85 7576 86 7677 87 7778 87 7879 88 7980 88 8081 89 8182 89 8283 90 8384 90 8485 91 8586 91 8687 92 8788 92 8889 92 8990 93 9091 93 9192 94 9293 94 9394 94 9495 95 9596 95 9697 96 9798 96 9899 97 10000 97 10101 97
452e3918f7,24 78 125 78 226 78 327 78 428 78 529 78 630 78 731 78 832 78 932 79 1033 79 1134 79 1234 80 1335 80 1436 80 1537 80 1638 80 1738 81 1839 81 1940 81 2041 81 2142 81 2243 81 2344 81 2444 82 2545 82 2646 82 2747 82 2849 81 2950 81 3051 81 3152 81 3254 80 3355 80 3457 79 3559 78 3661 77 3763 76 3866 74 3968 73 4071 71 4174 69 4277 67 4381 64 4484 62 4588 59 4692 56 4795 54 4899 51 5004 47 5110 42 5216 37 5322 32 5427 28 5534 22 5639 18 5745 13 5852 7 5959 1
a52470ae8e,
927218abd3,43 59 144 59 244 60 345 60 446 60 546 61 646 62 747 62 848 62 948 63 1049 63 1149 64 1250 64 1352 63 1453 63 1555 62 1657 61 1760 59 1862 58 1965 56 2068 54 2172 51 2275 49 2379 46 2483 43 2588 39 2694 34 2799 30 2904 26 3009 22 3115 17 3221 12 3328 6 3432 3
a5902ff190,
7304dcacee,
24fa97853b,1 5656 5664 94 5774 85 5887 3 5904 56 6017 44 6124 38 6229 34 6335 29 6440 25 6545 21 6650 17 6755 13 6861 8 6966 4
c06acdcf08,1 62 102 62 203 62 304 62 405 63 506 63 607 64 708 65 809 66 910 67 1011 68 1112 69 1213 70 1314 71 1415 72 1516 72 1617 73 1718 73 1819 73 1920 74 2021 74 2122 74 2223 74 2324 75 2425 75 2526 76 2627 76 2728 77 2829 78 2930 79 3031 79 3132 80 3233 81 3334 82 3435 83 3536 84 3637 84 3738 85 3839 85 3940 86 4041 86 4142 86 4243 86 4344 86 4445 86 4546 85 4647 85 4748 85 4849 85 4950 84 5051 84 5152 84 5253 83 5354 83 5455 83 5556 83 5657 83 5758 82 5859 82 5960 82 6061 81 6162 81 6263 81 6364 81 6465 81 6566 80 6667 80 6768 80 6869 80 6970 80 7071 80 7172 79 7273 79 7374 79 7475 79 7576 79 7677 79 7778 79 7879 79 7980 79 8081 79 8182 79 8283 80 8384 80 8485 81 8586 82 8687 83 8788 84 8889 85 8990 86 9091 87 9192 88 9293 89 9394 90 9495 91 9596 92 9697 93 9798 94 9899 95 10000 96 10101 96
b27dcf087e,
7d2eec203e,1 1462 1466 50 1518 42 1569 48 1620 39 1671 47 1722 37 1774 45 1824 34 1876 44 1926 32 1979 42 2029 30 2082 40 2132 29 2185 38 2234 28 2287 37 2337 27 2388 37 2440 25 2490 36 2543 23 2591 36 2647 19 2692 36 2751 15 2792 37 2854 10 2892 38 2960 1 2993 38 3095 1 3097 1 3099 8 3111 21 3203 3 3215 18 3319 15 3425 10 3528 8 3630 7 3736 2
4e89a48b43,96 4 197 5 299 5 400 5 501 5 603 4 705 3
01a9e8454c,1 69 102 70 203 70 304 71 405 72 506 72 607 73 708 74 809 75 910 76 1011 77 1112 78 1213 79 1314 80 1415 81 1516 82 1617 83 1718 84 1819 85 1920 86 2021 86 2122 87 2223 88 2324 89 2425 89 2526 90 2627 91 2728 92 2829 92 2930 93 3031 93 3132 94 3233 94 3334 95 3435 95 3536 96 3637 96 3738 97 3839 97 3940 98 4041 100 4142 6060
5dc37f7b2a,1 89 102 89 203 89 304 89 405 89 506 90 607 90 708 90 809 91 910 92 1011 93 1112 94 1213 95 1314 96 1415 97 1516 99 1617 100 1718 706 2425 98 2526 97 2627 96 2728 96 2829 95 2930 94 3031 94 3132 93 3233 92 3334 92 3435 91 3536 91 3637 90 3738 90 3839 90 3940 90 4041 90 4142 90 4243 90 4344 90 4445 90 4546 90 4647 90 4748 89 4849 89 4950 88 5051 87 5152 86 5253 85 5354 83 5455 82 5556 81 5657 80 5758 80 5859 80 5960 79 6061 79 6162 79 6263 79 6364 79 6465 79 6566 80 6667 80 6768 81 6869 81 6970 82 7071 82 7172 83 7273 84 7374 84 7475 84 7576 85 7677 85 7778 86 7879 86 7980 86 8081 86 8182 86 8283 85 8384 85 8485 84 8586 83 8687 82 8788 81 8889 79 8990 78 9091 77 9192 76 9293 75 9394 73 9495 72 9596 71 9697 70 9798 68 9899 67 10000 67 10101 66
1a997b9106,
92ceaa55e4,1008 1 1109 1 1210 1 1593 1 1692 4 1792 9 1893 10 1994 11 2096 9 2197 7 2299 5 2401 2 3799 7 3900 8 4000 10 4040 1 4100 12 4126 2 4136 1 4139 1 4141 1 4199 15 4224 8 4236 5 4242 1 4296 19 4323 21 4393 23 4419 26 4491 26 4520 26 4591 56 4690 58 4790 59 4891 59 4991 60 5092 60 5193 60 5294 60 5395 60 5495 61 5595 62 5696 62 5797 62 5898 62 5999 62 6099 63 6199 64 6300 64 6400 65 6500 66 6601 66 6702 66 6802 67 6903 67 7004 67 7106 66 7207 66 7307 67 7408 67 7509 67 7610 67 7711 67 7812 67 7914 66 8015 66 8118 64 8225 1 8228 55 8332 52 8437 48 8542 44 8644 43 8746 42 8849 40 8950 40 9051 40 9154 36 9191 1 9256 35 9358 33 9459 31 9560 27 9661 26 9768 18 9876 4
86cd09d1e5,16 86 118 85 220 84 323 82 426 80 529 78 632 76 735 74 838 72 941 70 1045 67 1148 65 1251 63 1354 61 1457 59 1560 57 1663 55 1765 54 1868 52 1970 51 2073 49 2175 48 2278 46 2381 44 2483 43 2586 41 2688 40 2791 38 2893 37 2996 35 3098 34 3200 33 3302 32 3405 30 3507 29 3609 28 3711 27 3813 26 3916 24 4018 23 4120 22 4222 21 4325 19 4427 18 4529 17 4632 15 4734 14 4836 13 4939 11 5041 10 5143 9 5245 8 5346 8 5448 7 5550 6 5651 6 5753 5 5854 5 5955 5 6056 5 6157 5 6258 5 6358 6 6458 7 6558 8 6659 8 6759 9 6859 10 6958 12 7058 13 7158 14 7258 15 7358 16 7459 16 7560 16 7661 16 7762 16 7864 15 7965 15 8067 14 8169 13 8271 12 8372 12 8474 11 8576 10 8678 9 8780 8 8881 8 8983 7 9085 6 9186 6 9288 5 9389 5 9491 4 9592 4 9694 3 9797 1
9beb6c1184,
3b6f36dc01,
4e04982929,
668cf61ce0,
7ad42439bc,1 70 102 70 203 69 304 69 405 69 506 68 607 68 708 68 809 68 910 67 1011 67 1112 67 1213 67 1314 67 1415 67 1516 66 1617 66 1718 65 1819 64 1920 64 2021 63 2122 62 2224 60 2326 58 2428 57 2529 56 2631 54 2731 55 2832 54 2933 54 3034 54 3135 54 3235 54 3335 55 3435 56 3536 57 3637 57 3738 57 3839 58 3940 59 4041 61 4142 62 4244 63 4345 66 4448 66 4550 68 4652 69 4754 71 4874 56 4978 58 5081 61 5182 71 5284 70 5386 69 5487 69 5589 68 5690 68 5791 68 5893 67 5994 67 6096 66 6198 65 6300 64 6402 63 6505 61 6607 60 6710 58 6813 56 6916 54 7019 52 7122 50 7225 48 7328 46 7430 45 7533 43 7636 41 7739 39 7842 37 7952 28 8061 20 8165 17 8267 16 8370 14 8472 13 8575 11 8677 10 8780 8 8882 7 8984 6 9087 4 9190 2
764d1a6614,
367eac65c5,2 98 102 99 203 99 303 2019 2324 99 2425 99 2526 98 2627 98 2728 97 2829 96 2930 94 3031 92 3132 91 3233 90 3334 88 3435 85 3536 82 3637 78 3738 72 3839 65 3940 60 4041 55 4142 51 4243 48 4344 44 4445 41 4546 38 4647 35 4748 33 4849 30 4950 27 5051 23 5152 18 5253 14 5354 7
61934728ec,1 51 102 52 203 53 304 55 405 58 506 65 607 72 708 77 809 80 910 85 1011 91 1112 9090
